Iteration	Posterior	Likelihood	Prior	birth_rate	death_rate	diversification	turnover
24520	-115498	-115502	4.87778	0.06879445	0.01517545	0.05361901	0.01517545
24530	-115499	-115504	4.86564	0.07271911	0.02160051	0.0511186	0.02160051
24540	-115497	-115502	4.88009	0.06989266	0.0165088	0.05338386	0.0165088
24550	-115498	-115503	4.88511	0.0705643	0.01994105	0.05062324	0.01994105
24560	-115498	-115503	4.87483	0.07163242	0.01865488	0.05297754	0.01865488
24570	-115497	-115502	4.88802	0.06986645	0.01782565	0.0520408	0.01782565
24580	-115497	-115502	4.88925	0.06920729	0.01689937	0.05230791	0.01689937
24590	-115499	-115504	4.88563	0.07044706	0.02016761	0.05027946	0.02016761
24600	-115497	-115502	4.88196	0.07098919	0.01946738	0.05152181	0.01946738
24610	-115497	-115502	4.8796	0.07104445	0.01842539	0.05261906	0.01842539
24620	-115498	-115503	4.8764	0.06828497	0.01467121	0.05361376	0.01467121
24630	-115497	-115502	4.88381	0.0695351	0.01654365	0.05299144	0.01654365
24640	-115498	-115503	4.87592	0.06910327	0.01528094	0.05382234	0.01528094
24650	-115498	-115503	4.88227	0.07092251	0.02010833	0.05081418	0.02010833
24660	-115498	-115502	4.88913	0.06860392	0.01612109	0.05248283	0.01612109
24670	-115497	-115502	4.87894	0.07077736	0.017658	0.05311936	0.017658
24680	-115497	-115502	4.88377	0.07054562	0.01832088	0.05222474	0.01832088
24690	-115497	-115502	4.88945	0.06888846	0.01649759	0.05239086	0.01649759
24700	-115497	-115502	4.8879	0.07011407	0.0184913	0.05162277	0.0184913
24710	-115497	-115502	4.88808	0.06929324	0.01683397	0.05245926	0.01683397
24720	-115497	-115502	4.88496	0.06968525	0.01690859	0.05277666	0.01690859
24730	-115500	-115505	4.85385	0.06718229	0.01278171	0.05440058	0.01278171
24740	-115500	-115505	4.8675	0.07021471	0.01556027	0.05465444	0.01556027
24750	-115497	-115502	4.88148	0.07023453	0.01718171	0.05305282	0.01718171
24760	-115498	-115503	4.8927	0.06871257	0.01675452	0.05195805	0.01675452
24770	-115497	-115502	4.88675	0.07035467	0.01899137	0.05136331	0.01899137
24780	-115497	-115502	4.88491	0.06923276	0.01631684	0.05291593	0.01631684
24790	-115497	-115502	4.8806	0.07088348	0.01828127	0.05260221	0.01828127
24800	-115497	-115502	4.88162	0.0709967	0.01914852	0.05184818	0.01914852
24810	-115499	-115504	4.88653	0.06739525	0.01479237	0.05260288	0.01479237
24820	-115498	-115503	4.88915	0.0700553	0.01905203	0.05100327	0.01905203
24830	-115498	-115503	4.89393	0.06916838	0.01785335	0.05131504	0.01785335
24840	-115498	-115503	4.87646	0.0713378	0.01831214	0.05302566	0.01831214
24850	-115498	-115503	4.88133	0.06812543	0.01492655	0.05319888	0.01492655
24860	-115497	-115502	4.88219	0.07093401	0.01918416	0.05174985	0.01918416
24870	-115497	-115502	4.88801	0.06951457	0.01715896	0.0523556	0.01715896
24880	-115497	-115502	4.8835	0.06950906	0.01647013	0.05303893	0.01647013
24890	-115498	-115503	4.8735	0.07198008	0.01954582	0.05243426	0.01954582
24900	-115498	-115502	4.87529	0.07179503	0.02023503	0.05156	0.02023503
24910	-115500	-115505	4.85213	0.06832557	0.01327666	0.05504891	0.01327666
24920	-115499	-115503	4.87357	0.06770716	0.01409022	0.05361694	0.01409022
24930	-115497	-115502	4.88183	0.07051052	0.01773225	0.05277827	0.01773225
24940	-115497	-115502	4.88471	0.06970055	0.01689231	0.05280824	0.01689231
24950	-115499	-115504	4.86877	0.06731263	0.01357727	0.05373536	0.01357727
24960	-115498	-115503	4.8705	0.07235935	0.0201466	0.05221276	0.0201466
24970	-115497	-115502	4.88546	0.07049543	0.01888105	0.05161438	0.01888105
24980	-115498	-115503	4.86767	0.07254828	0.02131595	0.05123233	0.02131595
24990	-115497	-115502	4.88538	0.06956573	0.01680327	0.05276245	0.01680327
25000	-115498	-115503	4.86919	0.07249915	0.02053474	0.05196442	0.02053474
25010	-115497	-115502	4.88239	0.06974475	0.01662148	0.05312327	0.01662148
25020	-115497	-115502	4.88991	0.06960208	0.01772641	0.05187567	0.01772641
25030	-115497	-115502	4.88364	0.07018246	0.01748033	0.05270213	0.01748033
25040	-115498	-115502	4.87786	0.07119717	0.0183307	0.05286648	0.0183307
25050	-115499	-115504	4.86769	0.06987294	0.01526908	0.05460386	0.01526908
25060	-115497	-115502	4.87848	0.07142119	0.01971334	0.05170785	0.01971334
25070	-115497	-115502	4.88627	0.06985112	0.01740113	0.05244999	0.01740113
25080	-115497	-115502	4.87945	0.07113137	0.01864482	0.05248655	0.01864482
25090	-115499	-115504	4.87262	0.07160114	0.01801371	0.05358744	0.01801371
25100	-115497	-115502	4.88603	0.07039003	0.01870247	0.05168757	0.01870247
25110	-115497	-115502	4.88522	0.0704233	0.01845888	0.05196441	0.01845888
25120	-115497	-115502	4.88573	0.07049552	0.01911423	0.05138129	0.01911423
25130	-115501	-115506	4.88252	0.07055109	0.02106028	0.04949082	0.02106028
25140	-115497	-115502	4.87981	0.07066302	0.01761306	0.05304996	0.01761306
25150	-115498	-115502	4.881	0.07109862	0.02003173	0.05106689	0.02003173
25160	-115497	-115502	4.8848	0.06925746	0.01633267	0.05292479	0.01633267
25170	-115497	-115502	4.88161	0.07102003	0.01931696	0.05170306	0.01931696
25180	-115500	-115504	4.86826	0.07032259	0.01573065	0.05459194	0.01573065
25190	-115499	-115504	4.89546	0.06855473	0.01701015	0.05154457	0.01701015
25200	-115498	-115502	4.8775	0.06899541	0.01532242	0.05367299	0.01532242
25210	-115498	-115502	4.88175	0.07100426	0.02000704	0.05099722	0.02000704
25220	-115497	-115502	4.8879	0.06999177	0.01810364	0.05188813	0.01810364
25230	-115497	-115502	4.88627	0.07025399	0.01830805	0.05194595	0.01830805
25240	-115497	-115502	4.88029	0.07120111	0.01971004	0.05149107	0.01971004
25250	-115498	-115503	4.87356	0.07196612	0.0194931	0.05247302	0.0194931
25260	-115497	-115502	4.88029	0.06927306	0.01584327	0.05342979	0.01584327
25270	-115497	-115502	4.88199	0.0709516	0.01913977	0.05181182	0.01913977
25280	-115497	-115502	4.88558	0.06985357	0.01727467	0.0525789	0.01727467
25290	-115498	-115503	4.87624	0.06997581	0.01615854	0.05381728	0.01615854
25300	-115499	-115504	4.88902	0.06766299	0.01521432	0.05244867	0.01521432
25310	-115497	-115502	4.87942	0.07108718	0.01849384	0.05259334	0.01849384
25320	-115498	-115503	4.87248	0.06920909	0.01508911	0.05411998	0.01508911
25330	-115499	-115504	4.85978	0.06838708	0.01370168	0.0546854	0.01370168
25340	-115498	-115503	4.89265	0.06898834	0.01716849	0.05181985	0.01716849
25350	-115497	-115502	4.88691	0.06915668	0.01648327	0.05267341	0.01648327
25360	-115497	-115502	4.87964	0.06939286	0.01589805	0.0534948	0.01589805
25370	-115501	-115505	4.86871	0.07137473	0.01699817	0.05437655	0.01699817
25380	-115497	-115502	4.88404	0.06883557	0.01579209	0.05304348	0.01579209
25390	-115499	-115504	4.89163	0.06774764	0.01554298	0.05220466	0.01554298
25400	-115497	-115502	4.88053	0.07008973	0.01682341	0.05326632	0.01682341
25410	-115497	-115502	4.8906	0.0691235	0.01700291	0.05212058	0.01700291
25420	-115497	-115502	4.8761	0.07169876	0.01967559	0.05202317	0.01967559
25430	-115497	-115502	4.88424	0.06977016	0.01692084	0.05284932	0.01692084
25440	-115498	-115503	4.87544	0.06879724	0.01498876	0.05380848	0.01498876
25450	-115497	-115502	4.88168	0.07079122	0.01835471	0.05243651	0.01835471
25460	-115498	-115503	4.87506	0.07098861	0.01733953	0.05364908	0.01733953
25470	-115497	-115502	4.88543	0.07052803	0.01907008	0.05145795	0.01907008
25480	-115501	-115506	4.86822	0.07222437	0.0184368	0.05378757	0.0184368
25490	-115497	-115502	4.87581	0.07174175	0.01987026	0.05187149	0.01987026
25500	-115498	-115503	4.89117	0.06976489	0.01879118	0.05097371	0.01879118
25510	-115499	-115504	4.89053	0.06987932	0.01928623	0.05059309	0.01928623
25520	-115497	-115502	4.88218	0.06918226	0.0159476	0.05323466	0.0159476
25530	-115498	-115502	4.87838	0.07039182	0.01693933	0.05345249	0.01693933
25540	-115499	-115504	4.86229	0.06832269	0.01380158	0.05452111	0.01380158
25550	-115500	-115505	4.87084	0.06668272	0.0133515	0.05333122	0.0133515
25560	-115498	-115503	4.87325	0.07204138	0.02019058	0.0518508	0.02019058
25570	-115497	-115502	4.88491	0.0704808	0.01853608	0.05194471	0.01853608
25580	-115498	-115503	4.88341	0.0681455	0.01511423	0.05303127	0.01511423
25590	-115498	-115503	4.87732	0.07114631	0.01806908	0.05307723	0.01806908
25600	-115497	-115502	4.88535	0.06969681	0.01698787	0.05270894	0.01698787
25610	-115497	-115502	4.88207	0.07076668	0.01841183	0.05235484	0.01841183
25620	-115498	-115503	4.88302	0.07084835	0.01990568	0.05094267	0.01990568
25630	-115497	-115502	4.88048	0.0710836	0.01890728	0.05217632	0.01890728
25640	-115497	-115502	4.89026	0.06947142	0.01754004	0.05193138	0.01754004
25650	-115498	-115503	4.88411	0.06789408	0.01497332	0.05292076	0.01497332
25660	-115498	-115503	4.87533	0.06836232	0.01465006	0.05371227	0.01465006
25670	-115497	-115502	4.88	0.07001029	0.01664594	0.05336435	0.01664594
25680	-115497	-115502	4.87814	0.07122932	0.01850418	0.05272514	0.01850418
25690	-115497	-115502	4.88021	0.07084294	0.0180747	0.05276824	0.0180747
25700	-115497	-115502	4.88046	0.07112781	0.01911756	0.05201025	0.01911756
25710	-115497	-115502	4.88163	0.06998976	0.01684236	0.05314741	0.01684236
25720	-115498	-115503	4.87483	0.07124214	0.01774165	0.05350049	0.01774165
25730	-115498	-115503	4.86844	0.07255406	0.02084827	0.05170579	0.02084827
25740	-115499	-115504	4.86288	0.07265805	0.02250056	0.05015749	0.02250056
25750	-115497	-115502	4.88293	0.07071164	0.01854613	0.05216551	0.01854613
25760	-115497	-115502	4.88141	0.07051405	0.01765163	0.05286243	0.01765163
25770	-115497	-115502	4.88516	0.07027834	0.01802783	0.05225051	0.01802783
25780	-115499	-115504	4.86605	0.07275632	0.02129488	0.05146144	0.02129488
25790	-115498	-115503	4.87653	0.0698193	0.01601994	0.05379936	0.01601994
25800	-115497	-115502	4.88995	0.06901811	0.01674182	0.05227629	0.01674182
25810	-115497	-115502	4.87909	0.06886595	0.01534787	0.05351808	0.01534787
25820	-115498	-115503	4.87046	0.06911751	0.01486256	0.05425495	0.01486256
25830	-115497	-115502	4.88722	0.06884776	0.01615965	0.05268811	0.01615965
25840	-115497	-115502	4.88291	0.07042421	0.01779528	0.05262893	0.01779528
25850	-115497	-115502	4.88699	0.07020496	0.01842455	0.05178041	0.01842455
25860	-115498	-115502	4.88878	0.06861174	0.01608752	0.05252422	0.01608752
25870	-115497	-115502	4.88592	0.07042243	0.01879108	0.05163135	0.01879108
25880	-115499	-115504	4.86222	0.06914258	0.01432325	0.05481933	0.01432325
25890	-115498	-115503	4.87695	0.07011531	0.01639748	0.05371783	0.01639748
25900	-115497	-115502	4.88058	0.07097353	0.01853704	0.05243649	0.01853704
25910	-115497	-115502	4.88163	0.06873318	0.01545935	0.05327383	0.01545935
25920	-115498	-115503	4.87707	0.07020279	0.01651687	0.05368592	0.01651687
25930	-115498	-115502	4.88399	0.07073636	0.01968565	0.05105072	0.01968565
25940	-115498	-115502	4.87778	0.06864329	0.01505122	0.05359206	0.01505122
25950	-115497	-115502	4.88061	0.06927848	0.01588119	0.05339729	0.01588119
25960	-115498	-115503	4.88837	0.07016211	0.01911896	0.05104314	0.01911896
25970	-115497	-115502	4.87897	0.06966792	0.0161176	0.05355032	0.0161176
25980	-115499	-115503	4.87357	0.07043512	0.01638513	0.05404999	0.01638513
25990	-115497	-115502	4.88629	0.07043373	0.01919287	0.05124087	0.01919287
26000	-115497	-115502	4.88886	0.06999617	0.01848291	0.05151326	0.01848291
26010	-115498	-115503	4.87491	0.07179941	0.01938123	0.05241818	0.01938123
26020	-115498	-115503	4.87541	0.07166237	0.01897618	0.05268618	0.01897618
26030	-115497	-115502	4.88595	0.07023945	0.0181614	0.05207805	0.0181614
26040	-115497	-115502	4.88338	0.07064265	0.01848455	0.0521581	0.01848455
26050	-115498	-115502	4.87483	0.07183869	0.0203836	0.05145509	0.0203836
26060	-115497	-115502	4.88409	0.07007788	0.0173814	0.05269647	0.0173814
26070	-115497	-115502	4.88601	0.07046675	0.01917747	0.05128928	0.01917747
26080	-115497	-115502	4.88345	0.07064821	0.0185311	0.05211711	0.0185311
26090	-115497	-115502	4.88681	0.06887754	0.01614323	0.05273431	0.01614323
26100	-115497	-115502	4.88731	0.06990275	0.01772736	0.05217539	0.01772736
26110	-115497	-115502	4.88372	0.06963662	0.01666127	0.05297535	0.01666127
26120	-115497	-115502	4.88356	0.06985129	0.01693334	0.05291794	0.01693334
26130	-115497	-115502	4.87704	0.07155684	0.01936133	0.0521955	0.01936133
26140	-115497	-115502	4.88403	0.06884082	0.01579547	0.05304535	0.01579547
26150	-115497	-115502	4.88054	0.06881697	0.01543497	0.05338201	0.01543497
26160	-115499	-115504	4.88962	0.06999505	0.01948742	0.05050763	0.01948742
26170	-115497	-115502	4.88345	0.07065685	0.01855918	0.05209766	0.01855918
26180	-115497	-115502	4.88157	0.07019787	0.01713844	0.05305942	0.01713844
26190	-115498	-115503	4.87606	0.07157353	0.01890187	0.05267166	0.01890187
26200	-115497	-115502	4.88876	0.06985184	0.01800027	0.05185157	0.01800027
26210	-115498	-115503	4.87633	0.06954929	0.01572555	0.05382374	0.01572555
26220	-115497	-115502	4.88424	0.07049001	0.01831713	0.05217287	0.01831713
26230	-115498	-115503	4.87294	0.0720652	0.01976392	0.05230128	0.01976392
26240	-115497	-115502	4.88647	0.07037702	0.01891326	0.05146376	0.01891326
26250	-115497	-115502	4.8902	0.0695737	0.01773948	0.05183422	0.01773948
26260	-115497	-115502	4.88657	0.07005876	0.01788749	0.05217128	0.01788749
26270	-115498	-115503	4.87602	0.06909569	0.01528294	0.05381275	0.01528294
26280	-115504	-115509	4.90163	0.06825807	0.01854263	0.04971544	0.01854263
26290	-115498	-115502	4.87756	0.06984889	0.01616148	0.0536874	0.01616148
26300	-115498	-115503	4.87728	0.0711952	0.01817288	0.05302232	0.01817288
26310	-115497	-115502	4.8889	0.06983467	0.01799758	0.0518371	0.01799758
26320	-115498	-115503	4.87682	0.06774586	0.01432548	0.05342038	0.01432548
26330	-115498	-115502	4.89067	0.0687442	0.01648801	0.05225619	0.01648801
26340	-115498	-115503	4.86641	0.06830396	0.01402775	0.05427621	0.01402775
26350	-115500	-115505	4.89455	0.06931983	0.01895736	0.05036247	0.01895736
26360	-115499	-115504	4.88608	0.07040339	0.02007943	0.05032396	0.02007943
26370	-115499	-115504	4.86407	0.07263325	0.0222625	0.05037076	0.0222625
26380	-115498	-115503	4.86995	0.07227673	0.02124826	0.05102847	0.02124826
26390	-115497	-115502	4.89041	0.06901552	0.0168111	0.05220441	0.0168111
26400	-115497	-115502	4.87754	0.06937469	0.01567231	0.05370238	0.01567231
26410	-115497	-115502	4.8844	0.07068207	0.01936796	0.05131411	0.01936796
26420	-115497	-115502	4.88552	0.06982358	0.01721445	0.05260914	0.01721445
26430	-115497	-115502	4.88678	0.06874376	0.01599565	0.05274811	0.01599565
26440	-115499	-115504	4.86248	0.07311616	0.02159256	0.0515236	0.02159256
26450	-115497	-115502	4.88046	0.07103616	0.01870697	0.05232919	0.01870697
26460	-115498	-115503	4.88282	0.07082786	0.02022138	0.05060648	0.02022138
26470	-115497	-115502	4.88594	0.06866664	0.01582377	0.05284287	0.01582377
26480	-115497	-115502	4.88911	0.06951196	0.01736566	0.05214631	0.01736566
26490	-115497	-115502	4.88078	0.06909943	0.01572005	0.05337939	0.01572005
26500	-115497	-115502	4.87978	0.07083235	0.0179469	0.05288545	0.0179469
26510	-115498	-115502	4.89018	0.06982684	0.01845974	0.05136709	0.01845974
26520	-115499	-115504	4.89536	0.06837724	0.01672617	0.05165106	0.01672617
26530	-115498	-115503	4.87504	0.07166036	0.0188176	0.05284276	0.0188176
26540	-115498	-115503	4.8715	0.07223834	0.01992561	0.05231272	0.01992561
26550	-115499	-115504	4.86434	0.07293147	0.02143201	0.05149946	0.02143201
26560	-115497	-115502	4.88688	0.07026992	0.01862374	0.05164618	0.01862374
26570	-115498	-115503	4.87693	0.07016031	0.01644861	0.0537117	0.01644861
26580	-115497	-115502	4.88501	0.06972833	0.01697974	0.05274858	0.01697974
26590	-115499	-115504	4.87536	0.07144008	0.02145943	0.04998065	0.02145943
26600	-115497	-115502	4.88274	0.0708977	0.01962004	0.05127767	0.01962004
26610	-115499	-115504	4.86561	0.07248198	0.02214282	0.05033915	0.02214282
26620	-115498	-115503	4.88726	0.07031615	0.01935442	0.05096173	0.01935442
26630	-115497	-115502	4.87592	0.07172972	0.01994631	0.05178341	0.01994631
26640	-115498	-115502	4.87507	0.07181184	0.02035412	0.05145772	0.02035412
26650	-115497	-115502	4.88765	0.06927142	0.01673844	0.05253298	0.01673844
26660	-115500	-115504	4.87914	0.07104113	0.02113314	0.04990799	0.02113314
26670	-115498	-115503	4.87553	0.07160376	0.01880625	0.0527975	0.01880625
26680	-115497	-115502	4.8883	0.0700586	0.01846131	0.05159729	0.01846131
26690	-115498	-115503	4.87581	0.07029475	0.01647808	0.05381667	0.01647808
26700	-115497	-115502	4.88473	0.0685451	0.01558216	0.05296294	0.01558216
26710	-115497	-115502	4.88506	0.07054089	0.01886875	0.05167214	0.01886875
26720	-115499	-115504	4.87237	0.07181068	0.02158888	0.05022179	0.02158888
26730	-115497	-115502	4.87803	0.07147614	0.0197892	0.05168694	0.0197892
26740	-115497	-115502	4.88786	0.06908882	0.01652816	0.05256067	0.01652816
26750	-115497	-115502	4.88095	0.0708231	0.01822467	0.05259843	0.01822467
26760	-115501	-115506	4.84652	0.07404398	0.02385286	0.05019112	0.02385286
26770	-115498	-115503	4.86908	0.07241319	0.02115583	0.05125736	0.02115583
26780	-115498	-115502	4.88978	0.06992223	0.01866783	0.0512544	0.01866783
26790	-115498	-115503	4.87131	0.07224454	0.01974264	0.0525019	0.01974264
26800	-115497	-115502	4.88462	0.07053596	0.01861198	0.05192398	0.01861198
26810	-115498	-115503	4.87315	0.07198139	0.01931877	0.05266262	0.01931877
26820	-115498	-115503	4.87862	0.06850124	0.0150048	0.05349645	0.0150048
26830	-115497	-115502	4.88804	0.06948155	0.01711016	0.0523714	0.01711016
26840	-115498	-115503	4.88928	0.07003785	0.01904434	0.0509935	0.01904434
26850	-115498	-115503	4.8926	0.06867519	0.01668734	0.05198785	0.01668734
26860	-115497	-115502	4.88784	0.06970575	0.01745607	0.05224968	0.01745607
26870	-115498	-115502	4.8769	0.07157455	0.02041735	0.0511572	0.02041735
26880	-115497	-115502	4.88211	0.07079188	0.01850218	0.0522897	0.01850218
26890	-115498	-115503	4.8932	0.06939405	0.01825615	0.0511379	0.01825615
26900	-115497	-115502	4.88496	0.06916786	0.01624788	0.05291998	0.01624788
26910	-115497	-115502	4.87729	0.07141942	0.01882667	0.05259275	0.01882667
26920	-115497	-115502	4.88592	0.07048598	0.01928392	0.05120206	0.01928392
26930	-115497	-115502	4.88633	0.06963467	0.01705415	0.05258052	0.01705415
26940	-115497	-115502	4.87863	0.07131259	0.01899901	0.05231359	0.01899901
26950	-115497	-115502	4.88093	0.07100421	0.01878531	0.0522189	0.01878531
26960	-115498	-115503	4.87427	0.06942941	0.01542668	0.05400273	0.01542668
26970	-115497	-115502	4.88968	0.06902504	0.0167099	0.05231514	0.0167099
26980	-115497	-115502	4.87866	0.07138069	0.01943549	0.0519452	0.01943549
26990	-115498	-115502	4.87823	0.07092023	0.01779055	0.05312968	0.01779055
27000	-115497	-115502	4.88253	0.07084658	0.0189006	0.05194599	0.0189006
27010	-115498	-115502	4.88925	0.07000742	0.01876606	0.05124137	0.01876606
27020	-115497	-115502	4.88512	0.07025633	0.0179648	0.05229153	0.0179648
27030	-115497	-115502	4.88175	0.07098478	0.01917278	0.051812	0.01917278
27040	-115500	-115505	4.87072	0.07183074	0.01810107	0.05372967	0.01810107
27050	-115498	-115502	4.87628	0.07165239	0.01942292	0.05222947	0.01942292
27060	-115500	-115505	4.87421	0.07142144	0.02178048	0.04964096	0.02178048
27070	-115497	-115502	4.88312	0.07073284	0.01870255	0.05203028	0.01870255
27080	-115499	-115504	4.86782	0.07232686	0.02184861	0.05047824	0.02184861
27090	-115498	-115503	4.89123	0.06864492	0.01644289	0.05220203	0.01644289
27100	-115497	-115502	4.87878	0.06905832	0.01549211	0.05356621	0.01549211
27110	-115499	-115503	4.86677	0.06890797	0.01445158	0.05445639	0.01445158
27120	-115498	-115503	4.88515	0.06838711	0.01547854	0.05290857	0.01547854
27130	-115498	-115503	4.87368	0.07194293	0.02065594	0.05128699	0.02065594
27140	-115497	-115502	4.89116	0.06926621	0.01734821	0.05191801	0.01734821
27150	-115498	-115503	4.89374	0.06861687	0.01679122	0.05182564	0.01679122
